what,kind,bundleId,bundleVersion,description,time
stopped,bundle,com.aptana.editor.ruby,3.0.3.1320702265,"com.aptana.editor.ruby",1347292418803
stopped,bundle,com.aptana.ruby.ui,3.0.2.1322528885,"com.aptana.ruby.ui",1347292418803
stopped,bundle,com.aptana.projects,3.0.0.1326758008,"com.aptana.projects",1347292418803
stopped,bundle,com.aptana.syncing.ui,3.0.3.1320185576,"com.aptana.syncing.ui",1347292418803
stopped,bundle,com.aptana.ui.secureftp,3.0.0.1313195111,"com.aptana.ui.secureftp",1347292418804
stopped,bundle,com.aptana.ui.ftp,3.0.0.1315851584,"com.aptana.ui.ftp",1347292418804
stopped,bundle,com.aptana.ui.s3,3.0.0.1312932604,"com.aptana.ui.s3",1347292418804
stopped,bundle,com.aptana.ui.io,3.0.0.1325721413,"com.aptana.ui.io",1347292418805
stopped,bundle,com.aptana.editor.text,3.0.0.1312318673,"com.aptana.editor.text",1347292418805
stopped,bundle,com.aptana.editor.yaml,3.0.0.1319153173,"com.aptana.editor.yaml",1347292418805
stopped,bundle,org.python.pydev.red_core,2.2.4.2011121401,"org.python.pydev.red_core",1347292418805
stopped,bundle,com.aptana.editor.common,3.0.3.1325798464,"com.aptana.editor.common",1347292418806
stopped,bundle,com.aptana.samples,3.0.0.1325634264,"com.aptana.samples",1347292418806
stopped,bundle,com.aptana.scripting.ui,3.0.0.1322862427,"com.aptana.scripting.ui",1347292418806
stopped,bundle,com.aptana.git.ui,3.0.3.1326915778,"com.aptana.git.ui",1347292418806
stopped,bundle,com.aptana.terminal,3.0.0.1321644809,"com.aptana.terminal",1347292418807
stopped,bundle,com.aptana.console,3.0.0.1321573158,"com.aptana.console",1347292418807
stopped,bundle,com.aptana.formatter.epl,3.0.0.1326742432,"com.aptana.formatter.epl",1347292418807
stopped,bundle,com.aptana.index.core.ui,3.0.0.1315934874,"com.aptana.index.core.ui",1347292418807
stopped,bundle,com.aptana.theme,3.0.0.1320258654,"com.aptana.theme",1347292418807
stopped,bundle,com.aptana.scripting,3.0.0.1327097358,"com.aptana.scripting",1347292418808
stopped,bundle,com.aptana.debug.ui,3.0.3.1313193469,"com.aptana.debug.ui",1347292418808
stopped,bundle,com.aptana.editor.findbar,3.0.0.1326349361,"com.aptana.editor.findbar",1347292418808
