what,kind,bundleId,bundleVersion,description,time
stopped,bundle,com.aptana.scripting.ui,3.0.0.1322862427,"com.aptana.scripting.ui",1347290676043
stopped,bundle,com.aptana.git.ui,3.0.3.1326915778,"com.aptana.git.ui",1347290676043
stopped,bundle,com.aptana.terminal,3.0.0.1321644809,"com.aptana.terminal",1347290676043
stopped,bundle,com.aptana.console,3.0.0.1321573158,"com.aptana.console",1347290676043
stopped,bundle,com.aptana.formatter.epl,3.0.0.1326742432,"com.aptana.formatter.epl",1347290676044
stopped,bundle,com.aptana.index.core.ui,3.0.0.1315934874,"com.aptana.index.core.ui",1347290676044
stopped,bundle,com.aptana.theme,3.0.0.1320258654,"com.aptana.theme",1347290676044
stopped,bundle,com.aptana.scripting,3.0.0.1327097358,"com.aptana.scripting",1347290676044
stopped,bundle,com.aptana.debug.ui,3.0.3.1313193469,"com.aptana.debug.ui",1347290676045
stopped,bundle,com.aptana.editor.findbar,3.0.0.1326349361,"com.aptana.editor.findbar",1347290676045
stopped,bundle,com.aptana.webserver.ui,3.0.0.1322781931,"com.aptana.webserver.ui",1347290676045
stopped,bundle,com.aptana.ui,3.0.3.1325786963,"com.aptana.ui",1347290676045
stopped,bundle,com.aptana.buildpath.core,3.0.0.1323995066,"com.aptana.buildpath.core",1347290676046
stopped,bundle,com.aptana.commandline.launcher,3.0.3.1313797510,"com.aptana.commandline.launcher",1347290676046
stopped,bundle,com.aptana.configurations,3.0.3.1314659572,"com.aptana.configurations",1347290676047
stopped,bundle,com.aptana.js.debug.core.v8,3.0.0.1323995946,"com.aptana.js.debug.core.v8",1347290676047
stopped,bundle,com.aptana.js.debug.core,3.0.3.1323811743,"com.aptana.js.debug.core",1347290676047
stopped,bundle,com.aptana.debug.core,3.0.3.1321680133,"com.aptana.debug.core",1347290676047
stopped,bundle,com.aptana.filesystem.secureftp,3.0.0.1320259132,"com.aptana.filesystem.secureftp",1347290676048
stopped,bundle,com.aptana.filesystem.ftp,3.0.0.1320450691,"com.aptana.filesystem.ftp",1347290676048
stopped,bundle,com.aptana.filesystem.s3,3.0.0.1312318673,"com.aptana.filesystem.s3",1347290676048
stopped,bundle,com.aptana.syncing.core,3.0.0.1321920947,"com.aptana.syncing.core",1347290676048
stopped,bundle,com.aptana.webserver.core,3.0.0.1326896828,"com.aptana.webserver.core",1347290676049
stopped,bundle,com.aptana.core.io,3.0.3.1321920947,"com.aptana.core.io",1347290676049
stopped,bundle,com.aptana.editor.epl,3.0.0.1325713640,"com.aptana.editor.epl",1347290676049
stopped,bundle,com.aptana.git.core,3.0.0.1327087459,"com.aptana.git.core",1347290676049
stopped,bundle,com.aptana.ruby.core,3.0.2.1319731509,"com.aptana.ruby.core",1347290676050
stopped,bundle,com.aptana.index.core,3.0.0.1326829673,"com.aptana.index.core",1347290676050
stopped,bundle,com.aptana.parsing,3.0.0.1319578629,"com.aptana.parsing",1347290676051
stopped,bundle,com.aptana.plist,3.0.0.1319725619,"com.aptana.plist",1347290676051
stopped,bundle,com.aptana.ruby.rake,3.0.0.1318602500,"com.aptana.ruby.rake",1347290676051
stopped,bundle,com.aptana.ruby.debug.core,3.0.2.1318602500,"com.aptana.ruby.debug.core",1347290676052
stopped,bundle,org.radrails.rails.core,3.0.2.1312317714,"org.radrails.rails.core",1347290676052
stopped,bundle,com.aptana.ruby.launching,3.0.2.1318602500,"com.aptana.ruby.launching",1347290676053
stopped,bundle,com.aptana.ui.epl,3.0.0.1322514554,"com.aptana.ui.epl",1347290676053
stopped,bundle,com.aptana.ui.io.epl,3.0.0.1313456913,"com.aptana.ui.io.epl",1347290676054
stopped,bundle,com.aptana.usage,3.0.0.1327095926,"com.aptana.usage",1347290676220
stopped,bundle,com.aptana.core,3.0.4.1325689477,"com.aptana.core",1347290676222
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1347292350192
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1347292350194
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1347292350194
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1347292350195
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1347292350195
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1347292350196
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1347292350196
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1347292350197
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1347292350197
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1347292350198
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1347292350198
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1347292350199
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1347292350199
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1347292350200
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1347292350200
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1347292350201
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1347292350202
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1347292350215
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1347292350216
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1347292350217
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1347292350218
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1347292350218
