what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1347239453155
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1347239453156
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1347239453157
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1347239453160
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1347239453161
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1347239453163
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1347239453165
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1347239453167
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1347239453168
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1347239453169
started,bundle,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.adt",1347239453170
started,bundle,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms",1347239453171
started,bundle,com.aptana.core,3.0.4.1325689477,"com.aptana.core",1347239453172
started,bundle,com.aptana.core.epl,3.0.0.1326829673,"com.aptana.core.epl",1347239453173
started,bundle,com.aptana.core.io,3.0.3.1321920947,"com.aptana.core.io",1347239453174
started,bundle,com.aptana.debug.core,3.0.3.1321680133,"com.aptana.debug.core",1347239453175
started,bundle,com.aptana.editor.php.epl,3.0.0.1326501769,"com.aptana.editor.php.epl",1347239453176
started,bundle,com.aptana.filewatcher,3.0.1.1317316381,"com.aptana.filewatcher",1347239453177
started,bundle,com.aptana.git.core,3.0.0.1327087459,"com.aptana.git.core",1347239453178
started,bundle,com.aptana.git.ui,3.0.3.1326915778,"com.aptana.git.ui",1347239453180
started,bundle,com.aptana.js.debug.core,3.0.3.1323811743,"com.aptana.js.debug.core",1347239453180
started,bundle,com.aptana.js.debug.ui,3.0.0.1313451701,"com.aptana.js.debug.ui",1347239453182
started,bundle,com.aptana.portal.ui,3.0.0.1322703189,"com.aptana.portal.ui",1347239453183
started,bundle,com.aptana.scripting,3.0.0.1327097358,"com.aptana.scripting",1347239453184
started,bundle,com.aptana.scripting.ui,3.0.0.1322862427,"com.aptana.scripting.ui",1347239453185
started,bundle,com.aptana.syncing.core,3.0.0.1321920947,"com.aptana.syncing.core",1347239453186
started,bundle,com.aptana.syncing.ui,3.0.3.1320185576,"com.aptana.syncing.ui",1347239453188
started,bundle,com.aptana.theme,3.0.0.1320258654,"com.aptana.theme",1347239453189
started,bundle,com.aptana.ui,3.0.3.1325786963,"com.aptana.ui",1347239453190
started,bundle,com.aptana.usage,3.0.0.1327095926,"com.aptana.usage",1347239453190
started,bundle,org.python.pydev.red_core,2.2.4.2011121401,"org.python.pydev.red_core",1347239453191
started,bundle,com.collabnet.subversion.merge,2.2.4,"com.collabnet.subversion.merge",1347239453192
started,bundle,org.tigris.subversion.clientadapter,1.6.12,"org.tigris.subversion.clientadapter",1347239453193
started,bundle,org.tigris.subversion.subclipse.core,1.6.18,"org.tigris.subversion.subclipse.core",1347239453194
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1347239453195
started,bundle,org.tigris.subversion.subclipse.tools.usage,1.0.1,"org.tigris.subversion.subclipse.tools.usage",1347239453195
started,bundle,org.tigris.subversion.subclipse.ui,1.6.18,"org.tigris.subversion.subclipse.ui",1347239453197
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1347239453198
started,bundle,org.eclipse.cdt.scripting,1.0.0.201202112006,"org.eclipse.cdt.scripting",1347239453199
os,sysinfo,,,"macosx",1347239453201
arch,sysinfo,,,"x86_64",1347239453201
ws,sysinfo,,,"cocoa",1347239453201
locale,sysinfo,,,"ko_KR",1347239453201
processors,sysinfo,,,"8",1347239453201
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1347239453201
java.runtime.version,sysinfo,,,"1.6.0_33-b03-424-11M3720",1347239453201
java.specification.name,sysinfo,,,"Java Platform API Specification",1347239453201
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1347239453201
java.specification.version,sysinfo,,,"1.6",1347239453201
java.vendor,sysinfo,,,"Apple Inc.",1347239453201
java.version,sysinfo,,,"1.6.0_33",1347239453201
java.vm.info,sysinfo,,,"mixed mode",1347239453201
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1347239453201
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1347239453201
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1347239453201
java.vm.specification.version,sysinfo,,,"1.0",1347239453201
java.vm.vendor,sysinfo,,,"Apple Inc.",1347239453201
java.vm.version,sysinfo,,,"20.8-b03-424",1347239453201
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1347239453345
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1347239453441
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1347239453443
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1347239453518
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1347239453541
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1347239453724
