what,kind,bundleId,bundleVersion,description,time
stopped,bundle,com.aptana.samples,3.0.0.1325634264,"com.aptana.samples",1347287171026
stopped,bundle,com.aptana.scripting.ui,3.0.0.1322862427,"com.aptana.scripting.ui",1347287171026
stopped,bundle,com.aptana.git.ui,3.0.3.1326915778,"com.aptana.git.ui",1347287171026
stopped,bundle,com.aptana.terminal,3.0.0.1321644809,"com.aptana.terminal",1347287171027
stopped,bundle,com.aptana.console,3.0.0.1321573158,"com.aptana.console",1347287171027
stopped,bundle,com.aptana.formatter.epl,3.0.0.1326742432,"com.aptana.formatter.epl",1347287171028
stopped,bundle,com.aptana.index.core.ui,3.0.0.1315934874,"com.aptana.index.core.ui",1347287171029
stopped,bundle,com.aptana.theme,3.0.0.1320258654,"com.aptana.theme",1347287171029
stopped,bundle,com.aptana.scripting,3.0.0.1327097358,"com.aptana.scripting",1347287171029
stopped,bundle,com.aptana.debug.ui,3.0.3.1313193469,"com.aptana.debug.ui",1347287171030
stopped,bundle,com.aptana.editor.findbar,3.0.0.1326349361,"com.aptana.editor.findbar",1347287171031
stopped,bundle,com.aptana.webserver.ui,3.0.0.1322781931,"com.aptana.webserver.ui",1347287171032
stopped,bundle,com.aptana.ui,3.0.3.1325786963,"com.aptana.ui",1347287171032
stopped,bundle,com.aptana.buildpath.core,3.0.0.1323995066,"com.aptana.buildpath.core",1347287171033
stopped,bundle,com.aptana.commandline.launcher,3.0.3.1313797510,"com.aptana.commandline.launcher",1347287171033
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1347288176610
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1347288176611
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1347288176612
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1347288176613
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1347288176614
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1347288176616
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1347288176616
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1347288176618
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1347288176619
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1347288176619
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1347288176620
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1347288176622
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1347288176624
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1347288176624
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1347288176625
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1347288176627
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1347288176628
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1347288176629
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1347288176630
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1347288176631
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1347288176632
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1347288176633
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1347288176634
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1347288176635
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1347288176636
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1347288176637
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1347288176638
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1347288176639
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1347288176640
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1347288176647
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1347288176648
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1347288176649
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1347288176649
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1347288176650
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1347288176651
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1347288176652
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1347288176654
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1347288176657
